Year_Factor,State_Factor,building_class,facility_type,floor_area,year_built,energy_star_rating,ELEVATION,january_min_temp,january_avg_temp,january_max_temp,february_min_temp,february_avg_temp,february_max_temp,march_min_temp,march_avg_temp,march_max_temp,april_min_temp,april_avg_temp,april_max_temp,may_min_temp,may_avg_temp,may_max_temp,june_min_temp,june_avg_temp,june_max_temp,july_min_temp,july_avg_temp,july_max_temp,august_min_temp,august_avg_temp,august_max_temp,september_min_temp,september_avg_temp,september_max_temp,october_min_temp,october_avg_temp,october_max_temp,november_min_temp,november_avg_temp,november_max_temp,december_min_temp,december_avg_temp,december_max_temp,cooling_degree_days,heating_degree_days,precipitation_inches,snowfall_inches,snowdepth_inches,avg_temp,days_below_30F,days_below_20F,days_below_10F,days_below_0F,days_above_80F,days_above_90F,days_above_100F,days_above_110F,direction_max_wind_speed,direction_peak_wind_speed,max_wind_speed,days_with_fog,site_eui,id
5,State_1,Commercial,Office_Uncategorized,47838,1912,97,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,54.68565611,4484
5,State_1,Commercial,Office_Uncategorized,29928,1988,77,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,39.19916012,4485
5,State_1,Commercial,Office_Uncategorized,24757,1927,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,92.95203683,4486
5,State_1,Commercial,Office_Uncategorized,305853,1959,92,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,51.33049031,4487
5,State_1,Commercial,Office_Uncategorized,63400,2000,7,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,118.9797103,4488
5,State_1,Commercial,Office_Uncategorized,249960,2000,91,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,58.70174639,4489
5,State_1,Commercial,Office_Uncategorized,23770,1988,74,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,82.1387297,4490
5,State_1,Commercial,Office_Uncategorized,45574,1913,4,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,177.4850101,4491
5,State_1,Commercial,Office_Uncategorized,36159,1908,85,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,102.2738251,4492
5,State_1,Commercial,Office_Uncategorized,306883,1982,87,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,54.40341792,4493
5,State_1,Commercial,Office_Uncategorized,33863,1986,30,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,94.61186017,4494
5,State_1,Commercial,Office_Uncategorized,201531,1958,89,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,50.61546822,4495
5,State_1,Commercial,Office_Uncategorized,95289,1956,65,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,64.80088105,4496
5,State_1,Commercial,Office_Uncategorized,478830,1971,89,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,57.30694812,4497
5,State_1,Commercial,Office_Uncategorized,266572,1980,91,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,38.60298974,4498
5,State_1,Commercial,Office_Uncategorized,1464955,1983,94,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,41.9013257,4499
5,State_1,Commercial,Office_Uncategorized,607757,1969,96,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,48.41794371,4500
5,State_1,Commercial,Office_Uncategorized,247000,1963,92,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,57.99929261,4501
5,State_1,Commercial,Office_Uncategorized,73640,1908,81,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,54.60177708,4502
5,State_1,Commercial,Office_Uncategorized,75272,1907,54,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,86.99279138,4503
5,State_1,Commercial,Warehouse_Nonrefrigerated,97641,1900,99,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,2.300529231,4504
5,State_1,Commercial,Warehouse_Nonrefrigerated,89728,1900,76,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,9.299383936,4505
5,State_1,Commercial,Office_Uncategorized,24685,1983,37,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,64.2,4506
5,State_1,Commercial,Grocery_store_or_food_market,80520,1959,29,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,273.1607965,4507
5,State_1,Commercial,Lodging_Hotel,42120,1988,46,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,79.98027547,4508
5,State_1,Commercial,Lodging_Hotel,16700,1980,92,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,50.89224193,4509
5,State_1,Commercial,Lodging_Hotel,39504,1968,25,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,114.2906745,4510
5,State_1,Commercial,Lodging_Hotel,17280,1971,52,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,67.80850887,4511
5,State_1,Commercial,Lodging_Hotel,17698,1954,43,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,93.90858672,4512
5,State_1,Commercial,Lodging_Hotel,30598,1956,33,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,100.8563485,4513
5,State_1,Commercial,Lodging_Hotel,21600,1982,39,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,83.39117898,4514
5,State_1,Commercial,Lodging_Hotel,16826,1959,94,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,30.80578037,4515
5,State_1,Commercial,Commercial_Other,10755,1937,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,54.20697133,4516
5,State_1,Commercial,Public_Assembly_Movie_Theater,12628,1937,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,145.405469,4517
5,State_1,Commercial,Lodging_Hotel,12031,1940,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,139.7951284,4518
5,State_1,Residential,Mixed_Use_Predominantly_Commercial,10906,1931,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,209.324936,4519
5,State_1,Commercial,Lodging_Hotel,16394,1957,64,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,66.804418,4520
5,State_1,Residential,Mixed_Use_Predominantly_Commercial,121408,,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,81.3,4521
5,State_1,Commercial,Retail_Strip_shopping_mall,198525,1974,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,27,4522
5,State_1,Commercial,Retail_Uncategorized,40052,1953,40,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,66.2926731,4523
5,State_1,Commercial,Food_Service_Restaurant_or_cafeteria,17311,1937,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,249.9658882,4524
5,State_1,Commercial,Office_Uncategorized,46962,1974,37,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,67.0833775,4525
5,State_1,Residential,Mixed_Use_Predominantly_Commercial,40017,1966,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,123.093614,4526
5,State_1,Commercial,Public_Assembly_Entertainment_culture,121481,,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,113.3871293,4527
5,State_1,Commercial,Lodging_Hotel,283951,1963,32,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,74.94861891,4528
5,State_1,Commercial,Education_College_or_university,104424,1971,91,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,49.60618609,4529
5,State_1,Commercial,Education_College_or_university,64530,1970,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,82.78735834,4530
5,State_1,Commercial,Public_Assembly_Social_meeting,51656,1958,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,38.91500936,4531
5,State_1,Commercial,Lodging_Hotel,126250,1983,69,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,65.29896474,4532
5,State_1,Commercial,Lodging_Hotel,164650,2001,42,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,59.50092073,4533
5,State_1,Commercial,Lodging_Hotel,154400,1970,72,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,84.09691145,4534
5,State_1,Commercial,Lodging_Hotel,204392,0,76,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,59.50365297,4535
5,State_1,Commercial,Lodging_Hotel,166777,1974,88,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,53.69850513,4536
5,State_1,Commercial,Lodging_Hotel,283765,1990,50,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,71.802468,4537
5,State_1,Commercial,Office_Uncategorized,130469,1976,84,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,52.80588891,4538
5,State_1,Commercial,Office_Uncategorized,13923,1968,95,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,20.0023093,4539
5,State_1,Commercial,Lodging_Hotel,16200,1976,21,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,98.08806348,4540
5,State_1,Commercial,Office_Uncategorized,42989,1906,90,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,32.4,4541
5,State_1,Commercial,Industrial,17786,1906,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,142.2,4542
5,State_1,Commercial,Office_Uncategorized,258612,,88,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,72.8,4543
5,State_1,Commercial,Office_Uncategorized,16900,1915,82,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,36.5,4544
5,State_1,Commercial,Office_Uncategorized,38440,1907,68,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,48.49663148,4545
5,State_1,Commercial,Office_Uncategorized,66700,1982,75,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,81.41551089,4546
5,State_1,Commercial,Office_Uncategorized,14384,1907,85,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,56.22280335,4547
5,State_1,Commercial,Office_Uncategorized,16228,1985,92,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,32.41860993,4548
5,State_1,Commercial,Parking_Garage,23836,1907,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,52.1575335,4549
